PUNKT;GRAD;SSID;BSS;RSSI;KANAL
59/47/3;0;HFU Guest;18:E8:29:ED:34:1B;-65;6
59/47/3;0;HFU Open;76:83:C2:35:65:4C;-71;6
59/47/3;0;eduroam;7E:83:C2:18:6D:24;-60;1
59/47/3;0;HFU Guest;18:E8:29:EE:34:1B;-73;48
59/47/3;0;eduroam;82:8A:20:0A:F2:62;-67;48
59/47/3;0;HFU Open;E2:63:DA:B1:57:08;-82;48
59/47/3;0;eduroam;22:E8:29:ED:34:1B;-75;6
59/47/3;0;eduroam;22:E8:29:EE:34:1B;-73;48
59/47/3;0;eduroam;FA:9F:C2:FE:36:9D;-88;36
59/47/3;0;HFU Open;26:E8:29:ED:30:6E;-92;11
59/47/3;0;eduroam;E2:63:DA:A1:57:07;-84;1
59/47/3;0;HFU Guest;18:E8:29:ED:30:81;-89;11
59/47/3;0;HFU Guest;74:83:C2:18:6D:24;-60;1
59/47/3;0;eduroam;22:E8:29:ED:30:81;-88;11
59/47/3;0;HFU Guest;74:83:C2:75:65:4D;-87;36
59/47/3;0;HFU Guest;78:8A:20:0A:F2:63;-66;11
59/47/3;0;HFU Open;76:83:C2:35:65:4D;-80;36
59/47/3;0;HFU Open;26:E8:29:ED:2F:1B;-88;6
59/47/3;0;eduroam;22:E8:29:EE:30:81;-86;36
59/47/3;0;HFU Guest;B4:FB:E4:C8:5F:5B;-81;44
59/47/3;0;HFU Open;26:E8:29:EE:2F:1B;-85;36
59/47/3;0;HFU Open;82:83:C2:18:6E:93;-82;44
59/47/3;0;eduroam;82:8A:20:0A:F2:63;-65;11
59/47/3;0;HFU Guest;18:E8:29:EE:2F:EA;-77;48
59/47/3;0;HFU Open;E2:63:DA:B1:63:07;-90;11
59/47/3;0;eduroam;76:83:C2:25:65:4C;-70;6
59/47/3;0;HFU Open;26:E8:29:EE:30:A7;-75;40
59/47/3;0;HFU Guest;18:E8:29:EE:32:54;-90;36
59/47/3;0;eduroam;E2:63:DA:A1:57:08;-82;48
59/47/3;0;eduroam;22:E8:29:EE:2F:EA;-86;48
59/47/3;0;HFU Guest;74:83:C2:18:72:64;-86;1
59/47/3;0;HFU Guest;F0:9F:C2:FD:36:9D;-86;6
59/47/3;0;eduroam;22:E8:29:EE:04:5B;-85;40
59/47/3;90;HFU Guest;E0:63:DA:81:57:07;-74;1
59/47/3;90;HFU Guest;F0:9F:C2:FD:36:9D;-78;6
59/47/3;90;eduroam;22:E8:29:EE:04:5B;-83;40
59/47/3;90;HFU Guest;F0:9F:C2:FE:36:9D;-79;36
59/47/3;90;eduroam;7E:83:C2:18:6E:93;-87;44
59/47/3;90;HFU Open;86:8A:20:0A:F2:62;-66;48
59/47/3;90;HFU Guest;74:83:C2:18:6D:AC;-90;6
59/47/3;90;HFU Open;26:E8:29:ED:34:1B;-73;6
59/47/3;90;HFU Open;FE:9F:C2:FD:36:9D;-77;6
59/47/3;90;HFU Open;82:83:C2:18:6E:94;-83;11
59/47/3;90;HFU Open;82:83:C2:18:6D:23;-61;40
59/47/3;90;HFU Open;FE:9F:C2:FE:36:9D;-78;36
59/47/3;90;HFU Open;26:E8:29:EE:34:1B;-70;48
59/47/3;90;eduroam;76:83:C2:25:65:4D;-72;36
59/47/3;90;HFU Open;26:E8:29:ED:30:81;-85;11
59/47/3;90;HFU Guest;E0:63:DA:81:57:08;-85;48
59/47/3;90;HFU Open;26:E8:29:EE:30:81;-89;36
59/47/3;90;eduroam;7E:83:C2:18:6D:23;-60;40
59/47/3;90;eduroam;7E:83:C2:18:6E:94;-83;11
59/47/3;90;HFU Guest;74:83:C2:18:6E:93;-87;44
59/47/3;90;HFU Open;86:8A:20:0A:F2:63;-62;11
59/47/3;90;HFU Guest;18:E8:29:EE:2F:1B;-84;36
59/47/3;90;HFU Open;82:83:C2:18:6F:F0;-94;1
59/47/3;90;HFU Open;82:83:C2:18:6D:24;-57;1
59/47/3;90;HFU Guest;18:E8:29:ED:30:A7;-64;1
59/47/3;90;HFU Open;C2:FB:E4:C7:5F:5B;-84;1
59/47/3;90;HFU Open;E2:63:DA:B1:57:07;-74;1
59/47/3;90;HFU Guest;18:E8:29:EE:30:A7;-71;40
59/47/3;90;HFU Open;C2:FB:E4:C8:5F:5B;-83;44
59/47/3;90;eduroam;22:E8:29:EE:2F:1B;-84;36
59/47/3;90;HFU Open;26:E8:29:ED:32:54;-72;6
59/47/3;90;HFU Open;26:E8:29:EE:2F:EA;-81;48
59/47/3;90;HFU Open;26:E8:29:ED:04:5B;-88;1
59/47/3;90;eduroam;22:E8:29:EE:30:A7;-71;40
59/47/3;90;HFU Open;26:E8:29:EE:04:5B;-77;40
59/47/3;90;eduroam;BE:FB:E4:C8:5F:5B;-83;44
59/47/3;90;HFU Open;26:E8:29:EE:32:54;-82;36
59/47/3;90;HFU Guest;78:8A:20:0A:F2:62;-66;48
59/47/3;90;eduroam;7E:83:C2:18:6D:24;-57;1
59/47/3;90;HFU Guest;74:83:C2:75:65:4C;-65;6
59/47/3;90;HFU Guest;E0:63:DA:81:63:07;-85;11
59/47/3;90;HFU Open;26:E8:29:ED:32:C7;-91;11
59/47/3;90;HFU Guest;74:83:C2:18:6D:23;-61;40
59/47/3;90;HFU Open;76:83:C2:35:65:4C;-64;6
59/47/3;90;eduroam;BE:FB:E4:C7:5F:5B;-84;1
59/47/3;90;HFU Guest;18:E8:29:EE:34:1B;-70;48
59/47/3;90;eduroam;82:8A:20:0A:F2:62;-66;48
59/47/3;90;HFU Open;E2:63:DA:B1:57:08;-85;48
59/47/3;90;eduroam;22:E8:29:ED:34:1B;-74;6
59/47/3;90;eduroam;22:E8:29:EE:34:1B;-70;48
59/47/3;90;eduroam;E2:63:DA:A1:57:07;-74;1
59/47/3;90;HFU Guest;18:E8:29:ED:30:81;-84;11
59/47/3;90;HFU Guest;18:E8:29:EE:30:81;-90;36
59/47/3;90;eduroam;7E:83:C2:18:72:64;-85;1
59/47/3;90;eduroam;FA:9F:C2:FD:36:9D;-78;6
59/47/3;90;HFU Guest;78:8A:20:0A:F2:63;-62;11
59/47/3;90;eduroam;22:E8:29:ED:30:81;-83;11
59/47/3;90;HFU Guest;74:83:C2:75:65:4D;-71;36
59/47/3;90;HFU Guest;74:83:C2:18:6D:24;-57;1
59/47/3;90;HFU Open;76:83:C2:35:65:4D;-72;36
59/47/3;90;HFU Guest;B4:FB:E4:C7:5F:5B;-84;1
59/47/3;90;eduroam;22:E8:29:EE:30:81;-89;36
59/47/3;90;HFU Open;82:83:C2:18:6E:93;-83;44
59/47/3;90;HFU Guest;18:E8:29:ED:2F:EA;-72;6
59/47/3;90;HFU Guest;B4:FB:E4:C8:5F:5B;-84;44
59/47/3;90;HFU Open;26:E8:29:EE:2F:1B;-84;36
59/47/3;90;eduroam;82:8A:20:0A:F2:63;-62;11
59/47/3;90;HFU Open;26:E8:29:ED:30:A7;-63;1
59/47/3;90;HFU Guest;18:E8:29:EE:2F:EA;-79;48
59/47/3;90;HFU Guest;18:E8:29:ED:04:5B;-88;1
59/47/3;90;eduroam;76:83:C2:25:65:4C;-64;6
59/47/3;90;HFU Guest;18:E8:29:ED:32:54;-72;6
59/47/3;90;HFU Open;26:E8:29:EE:30:A7;-71;40
59/47/3;90;HFU Guest;18:E8:29:EE:04:5B;-82;40
59/47/3;90;eduroam;22:E8:29:ED:2F:EA;-72;6
59/47/3;90;eduroam;E2:63:DA:A1:57:08;-85;48
59/47/3;90;HFU Guest;18:E8:29:EE:32:54;-82;36
59/47/3;90;eduroam;22:E8:29:ED:04:5B;-88;1
59/47/3;90;eduroam;22:E8:29:ED:32:54;-72;6
59/47/3;90;eduroam;22:E8:29:EE:2F:EA;-81;48
59/47/3;90;HFU Guest;74:83:C2:18:72:64;-85;1
59/47/3;90;eduroam;22:E8:29:EE:32:54;-81;36
59/47/3;180;HFU Guest;18:E8:29:EE:30:81;-83;36
59/47/3;180;HFU Guest;78:8A:20:0A:F2:63;-68;11
59/47/3;180;HFU Guest;18:E8:29:EE:2F:1B;-86;36
59/47/3;180;HFU Guest;74:83:C2:18:6D:24;-66;1
59/47/3;180;eduroam;76:83:C2:25:65:4D;-74;36
59/47/3;180;HFU Open;26:E8:29:ED:34:1B;-72;6
59/47/3;180;HFU Open;26:E8:29:EE:30:A7;-78;40
59/47/3;180;eduroam;BE:FB:E4:C8:5F:5B;-83;44
59/47/3;180;eduroam;E2:63:DA:A1:57:08;-76;48
59/47/3;180;HFU Open;26:E8:29:EE:2F:EA;-83;48
59/47/3;180;HFU Guest;E0:63:DA:81:57:08;-76;48
59/47/3;180;eduroam;82:8A:20:0A:F2:62;-63;48
59/47/3;180;eduroam;82:8A:20:0A:F2:63;-68;11
59/47/3;180;eduroam;22:E8:29:EE:34:1B;-71;48
59/47/3;180;eduroam;22:E8:29:EE:2F:1B;-86;36
59/47/3;180;HFU Guest;18:E8:29:ED:30:A7;-67;1
59/47/3;180;HFU Guest;B4:FB:E4:C8:5F:5B;-84;44
59/47/3;180;HFU Guest;74:83:C2:75:65:4C;-68;6
59/47/3;180;HFU Open;86:8A:20:0A:F2:62;-64;48
59/47/3;180;HFU Guest;74:83:C2:75:65:4D;-74;36
59/47/3;180;HFU Open;82:83:C2:18:6D:23;-60;40
59/47/3;180;HFU Open;C2:FB:E4:C7:5F:5B;-81;1
59/47/3;180;HFU Open;26:E8:29:EE:34:1B;-72;48
59/47/3;180;HFU Open;26:E8:29:EE:2F:1B;-87;36
59/47/3;180;eduroam;22:E8:29:ED:30:A7;-67;1
59/47/3;180;HFU Open;76:83:C2:35:65:4C;-69;6
59/47/3;180;HFU Open;82:83:C2:18:6D:24;-66;1
59/47/3;180;HFU Guest;18:E8:29:EE:30:A7;-78;40
59/47/3;180;HFU Guest;18:E8:29:EE:2F:EA;-84;48
59/47/3;180;HFU Open;76:83:C2:35:65:4D;-74;36
59/47/3;180;HFU Open;E2:63:DA:B1:57:08;-77;48
59/47/3;180;HFU Open;26:E8:29:ED:30:A7;-67;1
59/47/3;180;HFU Open;26:E8:29:ED:2F:EA;-83;6
59/47/3;180;HFU Guest;78:8A:20:0A:F2:62;-65;48
59/47/3;180;HFU Open;C2:FB:E4:C8:5F:5B;-84;44
59/47/3;180;eduroam;22:E8:29:EE:30:A7;-78;40
59/47/3;180;eduroam;7E:83:C2:18:6D:23;-59;40
59/47/3;180;HFU Guest;74:83:C2:18:6D:23;-59;40
59/47/3;180;eduroam;76:83:C2:25:65:4C;-69;6
59/47/3;180;HFU Guest;18:E8:29:EE:34:1B;-71;48
59/47/3;270;HFU Guest;B4:FB:E4:C8:5F:5B;-73;44
59/47/3;270;HFU Guest;18:E8:29:EE:04:5B;-77;40
59/47/3;270;HFU Guest;F0:9F:C2:FE:36:9D;-82;36
59/47/3;270;HFU Guest;18:E8:29:EE:30:81;-84;36
59/47/3;270;HFU Open;76:83:C2:35:65:4C;-64;6
59/47/3;270;HFU Guest;18:E8:29:EE:2F:1B;-87;36
59/47/3;270;HFU Open;76:83:C2:35:65:4D;-70;36
59/47/3;270;HFU Guest;74:83:C2:75:65:4C;-68;6
59/47/3;270;HFU Guest;E0:63:DA:81:57:07;-79;1
59/47/3;270;HFU Open;26:E8:29:ED:2F:EA;-83;6
59/47/3;270;HFU Guest;74:83:C2:18:6D:23;-72;40
59/47/3;270;eduroam;E2:63:DA:A1:57:07;-79;1
59/47/3;270;HFU Guest;E0:63:DA:81:57:08;-76;48
59/47/3;270;HFU Guest;74:83:C2:75:65:4D;-70;36
59/47/3;270;HFU Guest;74:83:C2:18:6D:24;-66;1
59/47/3;270;HFU Open;26:E8:29:ED:30:A7;-68;1
59/47/3;270;eduroam;E2:63:DA:A1:57:08;-76;48
59/47/3;270;HFU Open;FE:9F:C2:FE:36:9D;-84;36
59/47/3;270;HFU Open;26:E8:29:ED:34:1B;-71;6
59/47/3;270;HFU Guest;18:E8:29:EE:2F:EA;-84;48
59/47/3;270;eduroam;E2:63:DA:A1:63:07;-88;11
59/47/3;270;HFU Guest;78:8A:20:0A:F2:62;-62;48
59/47/3;270;HFU Guest;74:83:C2:18:72:63;-89;40
59/47/3;270;HFU Guest;78:8A:20:0A:F2:63;-60;11
59/47/3;270;HFU Guest;18:E8:29:EE:30:A7;-72;40
59/47/3;270;HFU Open;C2:FB:E4:C8:5F:5B;-83;44
59/47/3;270;HFU Open;26:E8:29:EE:04:5B;-77;40
59/47/3;270;HFU Open;26:E8:29:EE:30:81;-84;36
59/47/3;270;HFU Guest;18:E8:29:EE:34:1B;-75;48
59/47/3;270;eduroam;22:E8:29:ED:2F:EA;-74;6
59/47/3;270;HFU Guest;18:E8:29:EE:32:54;-82;36
59/47/3;270;HFU Open;26:E8:29:EE:2F:1B;-87;36
59/47/3;270;HFU Open;E2:63:DA:B1:57:07;-79;1
59/47/3;270;eduroam;22:E8:29:ED:30:A7;-68;1
59/47/3;270;eduroam;BE:FB:E4:C8:5F:5B;-81;44
59/47/3;270;eduroam;FA:9F:C2:FE:36:9D;-84;36
59/47/3;270;HFU Open;E2:63:DA:B1:57:08;-81;48
59/47/3;270;HFU Open;82:83:C2:18:6D:23;-72;40
59/47/3;270;eduroam;22:E8:29:ED:34:1B;-70;6
59/47/3;270;HFU Open;82:83:C2:18:6D:24;-66;1
59/47/3;270;eduroam;22:E8:29:EE:30:81;-85;36
59/47/3;270;HFU Open;86:8A:20:0A:F2:62;-62;48
59/47/3;270;HFU Open;26:E8:29:EE:2F:EA;-84;48
59/47/3;270;HFU Guest;74:83:C2:18:6E:94;-86;11
59/47/3;270;eduroam;22:E8:29:EE:2F:1B;-88;36
59/47/3;270;HFU Open;82:83:C2:18:72:63;-90;40
59/47/3;270;eduroam;7E:83:C2:18:6D:23;-72;40
59/47/3;270;HFU Open;26:E8:29:EE:30:A7;-73;40
59/47/3;270;HFU Open;86:8A:20:0A:F2:63;-60;11
59/47/3;270;HFU Open;26:E8:29:EE:34:1B;-74;48
59/47/3;270;HFU Open;26:E8:29:EE:32:54;-83;36
59/47/3;270;eduroam;76:83:C2:25:65:4C;-64;6
59/47/3;270;eduroam;7E:83:C2:18:72:63;-90;40
59/47/3;270;eduroam;82:8A:20:0A:F2:62;-61;48
59/47/3;270;eduroam;22:E8:29:EE:2F:EA;-84;48
59/47/3;270;eduroam;76:83:C2:25:65:4D;-69;36
59/47/3;270;eduroam;7E:83:C2:18:72:64;-81;1
59/47/3;270;HFU Open;C2:FB:E4:C7:5F:5B;-80;1
59/47/3;270;HFU Guest;18:E8:29:ED:30:A7;-68;1
59/47/3;270;eduroam;82:8A:20:0A:F2:63;-60;11
59/47/3;270;HFU Guest;18:E8:29:ED:34:1B;-71;6
59/47/3;270;eduroam;22:E8:29:EE:30:A7;-71;40
59/47/3;270;eduroam;22:E8:29:EE:34:1B;-75;48
59/47/3;270;HFU Open;82:83:C2:18:6E:94;-85;11
64/47/3;0;HFU Guest;E0:63:DA:81:57:07;-70;1
64/47/3;0;HFU Guest;F0:9F:C2:FE:36:9D;-82;36
64/47/3;0;HFU Open;82:83:C2:18:6D:23;-66;40
64/47/3;0;HFU Open;86:8A:20:0A:F2:62;-66;48
64/47/3;0;eduroam;22:E8:29:ED:32:C7;-89;11
64/47/3;0;HFU Open;FE:9F:C2:FE:36:9D;-74;36
64/47/3;0;HFU Open;E2:63:DA:B1:63:08;-86;44
64/47/3;0;HFU Open;26:E8:29:EE:34:1B;-75;48
64/47/3;0;eduroam;E2:63:DA:A1:63:07;-85;11
64/47/3;0;HFU Open;26:E8:29:ED:30:81;-80;11
64/47/3;0;HFU Guest;E0:63:DA:81:57:08;-78;48
64/47/3;0;HFU Open;26:E8:29:EE:30:81;-82;36
64/47/3;0;HFU Guest;18:E8:29:ED:2F:1B;-80;6
64/47/3;0;eduroam;7E:83:C2:18:6D:23;-66;40
64/47/3;0;HFU Open;82:83:C2:18:72:63;-85;40
64/47/3;0;HFU Open;86:8A:20:0A:F2:63;-63;11
64/47/3;0;HFU Guest;18:E8:29:EE:2F:1B;-87;36
64/47/3;0;HFU Open;82:83:C2:18:6D:24;-56;1
64/47/3;0;HFU Guest;18:E8:29:ED:30:A7;-67;1
64/47/3;0;HFU Open;C2:FB:E4:C7:5F:5B;-78;1
64/47/3;0;eduroam;22:E8:29:ED:2F:1B;-80;6
64/47/3;0;HFU Open;E2:63:DA:B1:57:07;-72;1
64/47/3;0;HFU Guest;18:E8:29:EE:30:A7;-77;40
64/47/3;0;HFU Open;26:E8:29:ED:2F:EA;-80;6
64/47/3;0;HFU Open;C2:FB:E4:C8:5F:5B;-82;44
64/47/3;0;eduroam;22:E8:29:EE:2F:1B;-87;36
64/47/3;0;eduroam;22:E8:29:ED:30:A7;-67;1
64/47/3;0;HFU Open;26:E8:29:ED:32:54;-80;6
64/47/3;0;HFU Open;26:E8:29:ED:04:5B;-83;1
64/47/3;0;eduroam;E2:63:DA:A1:63:08;-85;44
64/47/3;0;eduroam;22:E8:29:EE:30:A7;-78;40
64/47/3;0;HFU Open;26:E8:29:EE:04:5B;-81;40
64/47/3;0;eduroam;BE:FB:E4:C8:5F:5B;-83;44
64/47/3;0;HFU Open;26:E8:29:EE:32:54;-89;36
64/47/3;0;eduroam;7E:83:C2:18:72:63;-85;40
64/47/3;0;HFU Guest;74:83:C2:18:6D:23;-65;40
64/47/3;0;HFU Guest;78:8A:20:0A:F2:62;-65;48
64/47/3;0;HFU Open;26:E8:29:ED:32:C7;-89;11
64/47/3;0;HFU Guest;E0:63:DA:81:63:07;-84;11
64/47/3;0;HFU Guest;18:E8:29:ED:34:1B;-69;6
64/47/3;0;HFU Guest;74:83:C2:75:65:4C;-64;6
64/47/3;0;HFU Open;76:83:C2:35:65:4C;-66;6
64/47/3;0;eduroam;BE:FB:E4:C7:5F:5B;-78;1
64/47/3;0;eduroam;7E:83:C2:18:6D:24;-56;1
64/47/3;0;HFU Guest;18:E8:29:EE:34:1B;-77;48
64/47/3;0;eduroam;82:8A:20:0A:F2:62;-63;48
64/47/3;0;HFU Open;E2:63:DA:B1:57:08;-78;48
64/47/3;0;eduroam;22:E8:29:ED:34:1B;-69;6
64/47/3;0;eduroam;22:E8:29:EE:34:1B;-76;48
64/47/3;0;eduroam;E2:63:DA:A1:57:07;-69;1
64/47/3;0;HFU Guest;18:E8:29:ED:30:81;-80;11
64/47/3;0;HFU Guest;18:E8:29:EE:30:81;-82;36
64/47/3;0;HFU Guest;74:83:C2:18:72:63;-80;40
64/47/3;0;HFU Guest;78:8A:20:0A:F2:63;-64;11
64/47/3;0;eduroam;22:E8:29:ED:30:81;-80;11
64/47/3;0;HFU Guest;74:83:C2:75:65:4D;-73;36
64/47/3;0;HFU Guest;E0:63:DA:81:63:08;-85;44
64/47/3;0;HFU Guest;74:83:C2:18:6D:24;-55;1
64/47/3;0;HFU Open;26:E8:29:ED:2F:1B;-80;6
64/47/3;0;eduroam;22:E8:29:EE:30:81;-82;36
64/47/3;0;HFU Guest;18:E8:29:ED:2F:EA;-79;6
64/47/3;0;HFU Guest;B4:FB:E4:C8:5F:5B;-82;44
64/47/3;0;HFU Open;26:E8:29:EE:2F:1B;-80;36
64/47/3;0;eduroam;82:8A:20:0A:F2:63;-64;11
64/47/3;0;HFU Open;26:E8:29:ED:30:A7;-70;1
64/47/3;0;HFU Guest;18:E8:29:EE:2F:EA;-84;48
64/47/3;0;HFU Open;E2:63:DA:B1:63:07;-86;11
64/47/3;0;HFU Guest;18:E8:29:ED:04:5B;-83;1
64/47/3;0;eduroam;76:83:C2:25:65:4C;-66;6
64/47/3;0;HFU Guest;18:E8:29:ED:32:54;-80;6
64/47/3;0;HFU Open;26:E8:29:EE:30:A7;-78;40
64/47/3;0;HFU Guest;18:E8:29:EE:04:5B;-81;40
64/47/3;0;eduroam;22:E8:29:ED:2F:EA;-79;6
64/47/3;0;eduroam;E2:63:DA:A1:57:08;-78;48
64/47/3;0;eduroam;22:E8:29:ED:32:54;-80;6
64/47/3;0;eduroam;22:E8:29:EE:2F:EA;-88;48
64/47/3;0;HFU Guest;18:E8:29:ED:32:C7;-89;11
64/47/3;0;HFU Guest;F0:9F:C2:FD:36:9D;-72;6
64/47/3;0;eduroam;22:E8:29:EE:04:5B;-81;40
64/47/3;90;HFU Guest;78:8A:20:0A:F2:63;-68;11
64/47/3;90;eduroam;22:E8:29:ED:32:C7;-84;11
64/47/3;90;eduroam;7E:83:C2:18:6D:24;-58;1
64/47/3;90;eduroam;E2:63:DA:A1:57:07;-72;1
64/47/3;90;HFU Guest;74:83:C2:18:6D:24;-58;1
64/47/3;90;eduroam;82:8A:20:0A:F2:62;-70;48
64/47/3;90;HFU Open;26:E8:29:ED:30:81;-82;11
64/47/3;90;HFU Open;26:E8:29:EE:30:A7;-76;40
64/47/3;90;HFU Open;26:E8:29:EE:2F:EA;-85;48
64/47/3;90;HFU Guest;E0:63:DA:81:57:08;-71;48
64/47/3;90;eduroam;E2:63:DA:A1:57:08;-71;48
64/47/3;90;eduroam;82:8A:20:0A:F2:63;-68;11
64/47/3;90;eduroam;22:E8:29:EE:34:1B;-80;48
64/47/3;90;eduroam;7E:83:C2:18:72:63;-83;40
64/47/3;90;eduroam;22:E8:29:EE:30:81;-81;36
64/47/3;90;HFU Guest;74:83:C2:18:72:63;-82;40
64/47/3;90;HFU Open;26:E8:29:ED:32:C7;-84;11
64/47/3;90;HFU Open;86:8A:20:0A:F2:62;-70;48
64/47/3;90;HFU Open;82:83:C2:18:6D:23;-58;40
64/47/3;90;HFU Open;86:8A:20:0A:F2:63;-68;11
64/47/3;90;HFU Open;26:E8:29:EE:30:81;-81;36
64/47/3;90;HFU Open;26:E8:29:EE:34:1B;-79;48
64/47/3;90;HFU Open;26:E8:29:EE:2F:1B;-84;36
64/47/3;90;HFU Open;E2:63:DA:B1:63:07;-85;11
64/47/3;90;HFU Open;82:83:C2:18:6D:24;-58;1
64/47/3;90;HFU Guest;18:E8:29:ED:30:81;-82;11
64/47/3;90;HFU Guest;18:E8:29:EE:30:A7;-74;40
64/47/3;90;HFU Open;E2:63:DA:B1:57:08;-71;48
64/47/3;90;eduroam;FA:9F:C2:FD:36:9D;-66;6
64/47/3;90;HFU Open;82:83:C2:18:72:63;-81;40
64/47/3;90;eduroam;22:E8:29:ED:30:81;-82;11
64/47/3;90;HFU Guest;78:8A:20:0A:F2:62;-70;48
64/47/3;90;eduroam;22:E8:29:EE:30:A7;-76;40
64/47/3;90;eduroam;7E:83:C2:18:6D:23;-57;40
64/47/3;90;eduroam;BE:FB:E4:C7:5F:5B;-78;1
64/47/3;90;HFU Open;82:83:C2:18:72:64;-72;1
64/47/3;90;HFU Guest;74:83:C2:18:6D:23;-58;40
64/47/3;90;HFU Guest;B4:FB:E4:C7:5F:5B;-78;1
64/47/3;90;HFU Guest;18:E8:29:EE:30:81;-81;36
64/47/3;90;HFU Guest;18:E8:29:EE:34:1B;-80;48
64/47/3;180;HFU Guest;18:E8:29:EE:2F:1B;-78;36
64/47/3;180;eduroam;FA:9F:C2:FE:36:9D;-73;36
64/47/3;180;eduroam;E2:63:DA:A1:63:08;-84;44
64/47/3;180;HFU Guest;E0:63:DA:81:63:08;-84;44
64/47/3;180;HFU Guest;18:E8:29:EE:32:C7;-91;36
64/47/3;180;eduroam;E2:63:DA:A1:57:08;-68;48
64/47/3;180;eduroam;BE:FB:E4:C8:5F:5B;-73;44
64/47/3;180;HFU Guest;18:E8:29:ED:04:5B;-81;1
64/47/3;180;HFU Open;26:E8:29:EE:30:A7;-81;40
64/47/3;180;HFU Guest;E0:63:DA:81:57:08;-68;48
64/47/3;180;eduroam;82:8A:20:0A:F2:62;-65;48
64/47/3;180;HFU Guest;F0:9F:C2:FE:36:9D;-72;36
64/47/3;180;eduroam;22:E8:29:EE:34:1B;-81;48
64/47/3;180;eduroam;22:E8:29:EE:2F:1B;-77;36
64/47/3;180;HFU Guest;18:E8:29:ED:30:A7;-67;1
64/47/3;180;HFU Open;FE:9F:C2:FE:36:9D;-73;36
64/47/3;180;HFU Guest;B4:FB:E4:C8:5F:5B;-73;44
64/47/3;180;HFU Guest;74:83:C2:75:65:4C;-71;6
64/47/3;180;HFU Open;86:8A:20:0A:F2:62;-66;48
64/47/3;180;eduroam;22:E8:29:ED:04:5B;-81;1
64/47/3;180;HFU Guest;74:83:C2:75:65:4D;-74;36
64/47/3;180;HFU Open;82:83:C2:18:6D:23;-69;40
64/47/3;180;eduroam;22:E8:29:ED:30:A7;-67;1
64/47/3;180;HFU Open;26:E8:29:EE:30:81;-79;36
64/47/3;180;HFU Open;26:E8:29:EE:34:1B;-82;48
64/47/3;180;HFU Open;E2:63:DA:B1:63:08;-84;44
64/47/3;180;HFU Open;26:E8:29:ED:04:5B;-80;1
64/47/3;180;HFU Open;E2:63:DA:B1:57:08;-68;48
64/47/3;180;HFU Open;26:E8:29:ED:30:A7;-67;1
64/47/3;180;HFU Guest;F0:9F:C2:FD:36:9D;-72;6
64/47/3;180;HFU Guest;78:8A:20:0A:F2:62;-65;48
64/47/3;180;HFU Open;C2:FB:E4:C8:5F:5B;-73;44
64/47/3;180;eduroam;22:E8:29:EE:30:A7;-80;40
64/47/3;180;eduroam;7E:83:C2:18:6D:23;-68;40
64/47/3;180;HFU Guest;74:83:C2:18:6D:23;-70;40
64/47/3;180;HFU Guest;18:E8:29:EE:34:1B;-82;48
64/47/3;180;HFU Guest;18:E8:29:EE:30:81;-79;36
64/47/3;270;HFU Guest;18:E8:29:EE:34:1B;-81;48
64/47/3;270;eduroam;22:E8:29:ED:32:C7;-87;11
64/47/3;270;HFU Guest;E0:63:DA:81:63:07;-85;11
64/47/3;270;eduroam;FA:9F:C2:FE:36:9D;-71;36
64/47/3;270;eduroam;76:83:C2:25:65:4D;-74;36
64/47/3;270;eduroam;E2:63:DA:A1:63:08;-87;44
64/47/3;270;HFU Guest;74:83:C2:18:6D:23;-70;40
64/47/3;270;eduroam;E2:63:DA:A1:57:07;-65;1
64/47/3;270;HFU Guest;E0:63:DA:81:57:07;-65;1
64/47/3;270;eduroam;E2:63:DA:A1:63:8F;-89;11
64/47/3;270;HFU Open;26:E8:29:EE:30:A7;-73;40
64/47/3;270;eduroam;BE:FB:E4:C8:5F:5B;-79;44
64/47/3;270;eduroam;E2:63:DA:A1:57:08;-75;48
64/47/3;270;eduroam;82:8A:20:0A:F2:62;-66;48
64/47/3;270;HFU Guest;E0:63:DA:81:57:08;-75;48
64/47/3;270;eduroam;7E:83:C2:18:6D:24;-65;1
64/47/3;270;HFU Guest;F0:9F:C2:FE:36:9D;-70;36
64/47/3;270;eduroam;22:E8:29:EE:34:1B;-81;48
64/47/3;270;HFU Guest;74:83:C2:18:6D:24;-65;1
64/47/3;270;eduroam;82:8A:20:0A:F2:63;-64;11
64/47/3;270;HFU Guest;78:8A:20:0A:F2:63;-64;11
64/47/3;270;HFU Guest;B4:FB:E4:C8:5F:5B;-80;44
64/47/3;270;HFU Guest;74:83:C2:75:65:4C;-70;6
64/47/3;270;HFU Open;86:8A:20:0A:F2:62;-63;48
64/47/3;270;HFU Open;82:83:C2:18:6D:23;-70;40
64/47/3;270;HFU Open;86:8A:20:0A:F2:63;-64;11
64/47/3;270;HFU Open;26:E8:29:EE:30:81;-77;36
64/47/3;270;HFU Open;26:E8:29:EE:34:1B;-80;48
64/47/3;270;HFU Open;E2:63:DA:B1:63:07;-84;11
64/47/3;270;HFU Open;76:83:C2:35:65:4C;-69;6
64/47/3;270;HFU Guest;18:E8:29:EE:30:A7;-74;40
64/47/3;270;HFU Open;E2:63:DA:B1:63:08;-86;44
64/47/3;270;HFU Open;76:83:C2:35:65:4D;-73;36
64/47/3;270;HFU Open;E2:63:DA:B1:57:08;-74;48
64/47/3;270;HFU Guest;18:E8:29:ED:32:C7;-87;11
